"tax_id","parent_id","rank","tax_name","root","root_","root__","root___","superkingdom","superkingdom_","superkingdom__","superkingdom___","superkingdom____","kingdom","kingdom_","kingdom__","kingdom___","kingdom____","kingdom_____","phylum","phylum_","phylum__","subphylum","class","class_","class__","subclass","order","order_","order__","suborder","family","family_","family__","subfamily","genus","genus_","species","species_","subspecies","subspecies_"
"292629","292625","order","Anaerolineales","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","","","","","","","","","","","","",""
"292628","292629","family","Anaerolineaceae","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","","","","292628","","","","","","","","",""
"475966","292628","genus","Leptolinea","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","","","","292628","","","","475966","","","","",""
"229920","475966","species","Leptolinea tardivitalis","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","","","","292628","","","","475966","","229920","","",""
"1324991","292628","family_","unclassified Anaerolineaceae","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","","","","292628","1324991","","","","","","","",""
"2024896","1324991","species","Anaerolineaceae bacterium","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","","","","292628","1324991","","","","","2024896","","",""
"1674871","292629","order_","unclassified Anaerolineales","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","1674871","","","","","","","","","","","",""
"1950191","1674871","species","Anaerolineales bacterium UBA2200","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","1674871","","","","","","","","","1950191","","",""
"1950192","1674871","species","Anaerolineales bacterium UBA2232","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","1674871","","","","","","","","","1950192","","",""
"1950208","1674871","species","Anaerolineales bacterium UBA4142","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","1674871","","","","","","","","","1950208","","",""
"1950211","1674871","species","Anaerolineales bacterium UBA4826","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","1674871","","","","","","","","","1950211","","",""
"1950214","1674871","species","Anaerolineales bacterium UBA5215","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","1674871","","","","","","","","","1950214","","",""
"1950221","1674871","species","Anaerolineales bacterium UBA6131","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","1674871","","","","","","","","","1950221","","",""
"1950227","1674871","species","Anaerolineales bacterium UBA877","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","1674871","","","","","","","","","1950227","","",""
"2073117","1674871","species","Anaerolineales bacterium","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","","","","292629","1674871","","","","","","","","","2073117","","",""
"1081798","292625","class_","unclassified Anaerolineae","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","1081798","","","","","","","","","","","","","","","",""
"2052143","1081798","species","Anaerolineae bacterium","1","131567","","","2","1783272","","","","","","","","","","200795","","","","292625","1081798","","","","","","","","","","","","","2052143","","",""
"301297","200795","class","Dehalococcoidia","1","131567","","","2","1783272","","","","","","","","","","200795","","","","301297","","","","","","","","","","","","","","","","",""
"1202465","301297","order","Dehalococcoidales","1","131567","","","2","1783272","","","","","","","","","","200795","","","","301297","","","","1202465","","","","","","","","","","","","",""
"1202464","1202465","family","Dehalococcoidaceae","1","131567","","","2","1783272","","","","","","","","","","200795","","","","301297","","","","1202465","","","","1202464","","","","","","","","",""
"61434","1202464","genus","Dehalococcoides","1","131567","","","2","1783272","","","","","","","","","","200795","","","","301297","","","","1202465","","","","1202464","","","","61434","","","","",""
"61435","61434","species","Dehalococcoides mccartyi","1","131567","","","2","1783272","","","","","","","","","","200795","","","","301297","","","","1202465","","","","1202464","","","","61434","","61435","","",""
"1318598","301297","class_","unclassified Dehalococcoidia","1","131567","","","2","1783272","","","","","","","","","","200795","","","","301297","1318598","","","","","","","","","","","","","","","",""
"1703393","1318598","species","Dehalococcoidia bacterium DG_22","1","131567","","","2","1783272","","","","","","","","","","200795","","","","301297","1318598","","","","","","","","","","","","","1703393","","",""
"2012740","1318598","species","Dehalococcoidia bacterium SCGC AG-205-B13","1","131567","","","2","1783272","","","","","","","","","","200795","","","","301297","1318598","","","","","","","","","","","","","2012740","","",""
"2012752","1318598","species","Dehalococcoidia bacterium SCGC AG-205-I02","1","131567","","","2","1783272","","","","","","","","","","200795","","","","301297","1318598","","","","","","","","","","","","","2012752","","",""
"2012756","1318598","species","Dehalococcoidia bacterium SCGC AG-205-I13","1","131567","","","2","1783272","","","","","","","","","","200795","","","","301297","1318598","","","","","","","","","","","","","2012756","","",""
"2012760","1318598","species","Dehalococcoidia bacterium SCGC AG-205-K13","1","131567","","","2","1783272","","","","","","","","","","200795","","","","301297","1318598","","","","","","","","","","","","","2012760","","",""
"2012765","1318598","species","Dehalococcoidia bacterium SCGC AG-205-M10","1","131567","","","2","1783272","","","","","","","","","","200795","","","","301297","1318598","","","","","","","","","","","","","2012765","","",""
"2012768","1318598","species","Dehalococcoidia bacterium SCGC AG-205-M21","1","131567","","","2","1783272","","","","","","","","","","200795","","","","301297","1318598","","","","","","","","","","","","","2012768","","",""
"2026734","1318598","species","Dehalococcoidia bacterium","1","131567","","","2","1783272","","","","","","","","","","200795","","","","301297","1318598","","","","","","","","","","","","","2026734","","",""
"167963","200795","phylum_","unclassified Chloroflexi","1","131567","","","2","1783272","","","","","","","","","","200795","167963","","","","","","","","","","","","","","","","","","","",""
"189774","167963","phylum__","unclassified Chloroflexi (miscellaneous)","1","131567","","","2","1783272","","","","","","","","","","200795","167963","189774","","","","","","","","","","","","","","","","","","",""
"1797612","189774","species","Chloroflexi bacterium GWB2_49_20","1","131567","","","2","1783272","","","","","","","","","","200795","167963","189774","","","","","","","","","","","","","","","","1797612","","",""
"1797614","189774","species","Chloroflexi bacterium GWC2_49_37","1","131567","","","2","1783272","","","","","","","","","","200795","167963","189774","","","","","","","","","","","","","","","","1797614","","",""
"1797617","189774","species","Chloroflexi bacterium GWD2_49_16","1","131567","","","2","1783272","","","","","","","","","","200795","167963","189774","","","","","","","","","","","","","","","","1797617","","",""
"1797618","189774","species","Chloroflexi bacterium RBG_13_46_14","1","131567","","","2","1783272","","","","","","","","","","200795","167963","189774","","","","","","","","","","","","","","","","1797618","","",""
"1797675","189774","species","Chloroflexi bacterium RIFOXYD12_FULL_57_15","1","131567","","","2","1783272","","","","","","","","","","200795","167963","189774","","","","","","","","","","","","","","","","1797675","","",""
"2026724","189774","species","Chloroflexi bacterium","1","131567","","","2","1783272","","","","","","","","","","200795","167963","189774","","","","","","","","","","","","","","","","2026724","","",""
"201174","1783272","phylum","Actinobacteria <actinobacteria>","1","131567","","","2","1783272","","","","","","","","","","201174","","","","","","","","","","","","","","","","","","","","",""
"1497346","201174","class","Thermoleophilia","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1497346","","","","","","","","","","","","","","","","",""
"1948762","1497346","class_","unclassified Thermoleophilia","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1497346","1948762","","","","","","","","","","","","","","","",""
"1948763","1948762","species","Thermoleophilia bacterium UBA2241","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1497346","1948762","","","","","","","","","","","","","1948763","","",""
"1760","201174","class","Actinobacteria <high GC Gram+>","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1760","","","","","","","","","","","","","","","","",""
"85010","1760","order","Pseudonocardiales","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1760","","","","85010","","","","","","","","","","","","",""
"2070","85010","family","Pseudonocardiaceae","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1760","","","","85010","","","","2070","","","","","","","","",""
"165301","2070","genus","Lentzea","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1760","","","","85010","","","","2070","","","","165301","","","","",""
"200379","165301","species","Lentzea flaviverrucosa","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1760","","","","85010","","","","2070","","","","165301","","200379","","",""
"85011","1760","order","Streptomycetales","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1760","","","","85011","","","","","","","","","","","","",""
"2062","85011","family","Streptomycetaceae","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1760","","","","85011","","","","2062","","","","","","","","",""
"1883","2062","genus","Streptomyces","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1760","","","","85011","","","","2062","","","","1883","","","","",""
"2593676","1883","genus_","unclassified Streptomyces","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1760","","","","85011","","","","2062","","","","1883","2593676","","","",""
"444103","2593676","species","Streptomyces sp. CNQ-509","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1760","","","","85011","","","","2062","","","","1883","2593676","444103","","",""
"52018","1760","class_","unclassified Actinobacteria (class)","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1760","52018","","","","","","","","","","","","","","","",""
"78537","52018","class__","unclassified Actinobacteria (class) (miscellaneous)","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1760","52018","78537","","","","","","","","","","","","","","",""
"1883427","78537","species","Actinobacteria bacterium","1","131567","","","2","1783272","","","","","","","","","","201174","","","","1760","52018","78537","","","","","","","","","","","","1883427","","",""
"84998","201174","class","Coriobacteriia","1","131567","","","2","1783272","","","","","","","","","","201174","","","","84998","","","","","","","","","","","","","","","","",""
"2052158","84998","class_","unclassified Coriobacteriia","1","131567","","","2","1783272","","","","","","","","","","201174","","","","84998","2052158","","","","","","","","","","","","","","","",""
"2052159","2052158","species","Coriobacteriia bacterium","1","131567","","","2","1783272","","","","","","","","","","201174","","","","84998","2052158","","","","","","","","","","","","","2052159","","",""
"1752188","201174","phylum_","unclassified Actinobacteria","1","131567","","","2","1783272","","","","","","","","","","201174","1752188","","","","","","","","","","","","","","","","","","","",""
"1953119","1752188","species","Actinobacteria bacterium UBA2279","1","131567","","","2","1783272","","","","","","","","","","201174","1752188","","","","","","","","","","","","","","","","","1953119","","",""
"1953120","1752188","species","Actinobacteria bacterium UBA2286","1","131567","","","2","1783272","","","","","","","","","","201174","1752188","","","","","","","","","","","","","","","","","1953120","","",""
"1953123","1752188","species","Actinobacteria bacterium UBA3086","1","131567","","","2","1783272","","","","","","","","","","201174","1752188","","","","","","","","","","","","","","","","","1953123","","",""
"1953129","1752188","species","Actinobacteria bacterium UBA7524","1","131567","","","2","1783272","","","","","","","","","","201174","1752188","","","","","","","","","","","","","","","","","1953129","","",""
"1798711","1783272","superkingdom__","Cyanobacteria/Melainabacteria group","1","131567","","","2","1783272","1798711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1817808","1798711","phylum","Candidatus Margulisbacteria","1","131567","","","2","1783272","1798711","","","","","","","","","1817808","","","","","","","","","","","","","","","","","","","","",""
"1703751","1798711","superkingdom___","Candidatus Saganbacteria","1","131567","","","2","1783272","1798711","1703751","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1802570","1703751","species","candidate division WOR-1 bacterium RIFOXYA12_FULL_43_27","1","131567","","","2","1783272","1798711","1703751","","","","","","","","","","","","","","","","","","","","","","","","","","1802570","","",""
"1802574","1703751","species","candidate division WOR-1 bacterium RIFOXYA2_FULL_41_14","1","131567","","","2","1783272","1798711","1703751","","","","","","","","","","","","","","","","","","","","","","","","","","1802574","","",""
"1802575","1703751","species","candidate division WOR-1 bacterium RIFOXYA2_FULL_46_56","1","131567","","","2","1783272","1798711","1703751","","","","","","","","","","","","","","","","","","","","","","","","","","1802575","","",""
"1802580","1703751","species","candidate division WOR-1 bacterium RIFOXYB2_FULL_42_35","1","131567","","","2","1783272","1798711","1703751","","","","","","","","","","","","","","","","","","","","","","","","","","1802580","","",""
"1802582","1703751","species","candidate division WOR-1 bacterium RIFOXYB2_FULL_46_45","1","131567","","","2","1783272","1798711","1703751","","","","","","","","","","","","","","","","","","","","","","","","","","1802582","","",""
"1802586","1703751","species","candidate division WOR-1 bacterium RIFOXYC2_FULL_41_25","1","131567","","","2","1783272","1798711","1703751","","","","","","","","","","","","","","","","","","","","","","","","","","1802586","","",""
"1802587","1703751","species","candidate division WOR-1 bacterium RIFOXYC2_FULL_46_14","1","131567","","","2","1783272","1798711","1703751","","","","","","","","","","","","","","","","","","","","","","","","","","1802587","","",""
"2575572","1703751","species","Candidatus Saganbacteria bacterium","1","131567","","","2","1783272","1798711","1703751","","","","","","","","","","","","","","","","","","","","","","","","","","2575572","","",""
"1802340","2","superkingdom_","Nitrospinae/Tectomicrobia group","1","131567","","","2","1802340","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1293497","1802340","phylum","Nitrospinae","1","131567","","","2","1802340","","","","","","","","","","1293497","","","","","","","","","","","","","","","","","","","","",""
"1293498","1293497","class","Nitrospinia","1","131567","","","2","1802340","","","","","","","","","","1293497","","","","1293498","","","","","","","","","","","","","","","","",""
"1293499","1293498","order","Nitrospinales","1","131567","","","2","1802340","","","","","","","","","","1293497","","","","1293498","","","","1293499","","","","","","","","","","","","",""
"407032","1293499","family","Nitrospinaceae","1","131567","","","2","1802340","","","","","","","","","","1293497","","","","1293498","","","","1293499","","","","407032","","","","","","","","",""
"35800","407032","genus","Nitrospina","1","131567","","","2","1802340","","","","","","","","","","1293497","","","","1293498","","","","1293499","","","","407032","","","","35800","","","","",""
"2638683","35800","genus_","unclassified Nitrospina","1","131567","","","2","1802340","","","","","","","","","","1293497","","","","1293498","","","","1293499","","","","407032","","","","35800","2638683","","","",""
"1131270","2638683","species","Nitrospina sp. AB-629-B06","1","131567","","","2","1802340","","","","","","","","","","1293497","","","","1293498","","","","1293499","","","","407032","","","","35800","2638683","1131270","","",""
"913337","2638683","species","Nitrospina sp. SCGC AAA288-L16","1","131567","","","2","1802340","","","","","","","","","","1293497","","","","1293498","","","","1293499","","","","407032","","","","35800","2638683","913337","","",""
"2323","2","superkingdom_","unclassified Bacteria","1","131567","","","2","2323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1940406","2323","genus","Candidatus Moduliflexus","1","131567","","","2","2323","","","","","","","","","","","","","","","","","","","","","","","","","","1940406","","","","",""
"1499966","1940406","species","Candidatus Moduliflexus flocculans","1","131567","","","2","2323","","","","","","","","","","","","","","","","","","","","","","","","","","1940406","","1499966","","",""
"1783234","2323","superkingdom__","Bacteria candidate phyla","1","131567","","","2","2323","1783234","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1703755","1783234","phylum","candidate division WOR-3","1","131567","","","2","2323","1783234","","","","","","","","","1703755","","","","","","","","","","","","","","","","","","","","",""
"1703779","1703755","species","candidate division WOR_3 bacterium SM23_42","1","131567","","","2","2323","1783234","","","","","","","","","1703755","","","","","","","","","","","","","","","","","","1703779","","",""
"1817797","1783234","phylum","Candidatus Coatesbacteria","1","131567","","","2","2323","1783234","","","","","","","","","1817797","","","","","","","","","","","","","","","","","","","","",""
"2250272","1817797","species","Candidatus Coatesbacteria bacterium","1","131567","","","2","2323","1783234","","","","","","","","","1817797","","","","","","","","","","","","","","","","","","2250272","","",""
"1817801","1783234","phylum","Candidatus Eisenbacteria","1","131567","","","2","2323","1783234","","","","","","","","","1817801","","","","","","","","","","","","","","","","","","","","",""
"1817856","1817801","species","Candidatus Eisenbacteria bacterium RBG_16_71_46","1","131567","","","2","2323","1783234","","","","","","","","","1817801","","","","","","","","","","","","","","","","","","1817856","","",""
"1817802","1783234","phylum","Candidatus Firestonebacteria","1","131567","","","2","2323","1783234","","","","","","","","","1817802","","","","","","","","","","","","","","","","","","","","",""
"1817859","1817802","species","Candidatus Firestonebacteria bacterium RIFOXYA2_FULL_40_8","1","131567","","","2","2323","1783234","","","","","","","","","1817802","","","","","","","","","","","","","","","","","","1817859","","",""
"1817861","1817802","species","Candidatus Firestonebacteria bacterium RIFOXYC2_FULL_39_67","1","131567","","","2","2323","1783234","","","","","","","","","1817802","","","","","","","","","","","","","","","","","","1817861","","",""
"1817862","1817802","species","Candidatus Firestonebacteria bacterium RIFOXYD2_FULL_39_29","1","131567","","","2","2323","1783234","","","","","","","","","1817802","","","","","","","","","","","","","","","","","","1817862","","",""
"1817809","1783234","phylum","Candidatus Raymondbacteria","1","131567","","","2","2323","1783234","","","","","","","","","1817809","","","","","","","","","","","","","","","","","","","","",""
"1817884","1817809","species","Candidatus Raymondbacteria bacterium RifOxyA12_full_50_37","1","131567","","","2","2323","1783234","","","","","","","","","1817809","","","","","","","","","","","","","","","","","","1817884","","",""
"1817885","1817809","species","Candidatus Raymondbacteria bacterium RIFOXYA2_FULL_49_16","1","131567","","","2","2323","1783234","","","","","","","","","1817809","","","","","","","","","","","","","","","","","","1817885","","",""
"1817886","1817809","species","Candidatus Raymondbacteria bacterium RifOxyB12_full_50_8","1","131567","","","2","2323","1783234","","","","","","","","","1817809","","","","","","","","","","","","","","","","","","1817886","","",""
"1817887","1817809","species","Candidatus Raymondbacteria bacterium RIFOXYB2_FULL_49_35","1","131567","","","2","2323","1783234","","","","","","","","","1817809","","","","","","","","","","","","","","","","","","1817887","","",""
"1817888","1817809","species","Candidatus Raymondbacteria bacterium RifOxyC12_full_50_8","1","131567","","","2","2323","1783234","","","","","","","","","1817809","","","","","","","","","","","","","","","","","","1817888","","",""
"1817890","1817809","species","Candidatus Raymondbacteria bacterium RIFOXYD12_FULL_49_13","1","131567","","","2","2323","1783234","","","","","","","","","1817809","","","","","","","","","","","","","","","","","","1817890","","",""
"1817812","1783234","phylum","Candidatus Wallbacteria","1","131567","","","2","2323","1783234","","","","","","","","","1817812","","","","","","","","","","","","","","","","","","","","",""
"1817813","1817812","species","Candidatus Wallbacteria bacterium GWC2_49_35","1","131567","","","2","2323","1783234","","","","","","","","","1817812","","","","","","","","","","","","","","","","","","1817813","","",""
"2013583","1783234","phylum","Candidatus Goldbacteria","1","131567","","","2","2323","1783234","","","","","","","","","2013583","","","","","","","","","","","","","","","","","","","","",""
"2725314","2013583","phylum_","unclassified Candidatus Goldbacteria","1","131567","","","2","2323","1783234","","","","","","","","","2013583","2725314","","","","","","","","","","","","","","","","","","","",""
"2013807","2725314","species","Candidatus Goldbacteria bacterium HGW-Goldbacteria-1","1","131567","","","2","2323","1783234","","","","","","","","","2013583","2725314","","","","","","","","","","","","","","","","","2013807","","",""
"67817","1783234","phylum","Candidatus Aminicenantes","1","131567","","","2","2323","1783234","","","","","","","","","67817","","","","","","","","","","","","","","","","","","","","",""
"1432324","67817","genus","Candidatus Aminicenans","1","131567","","","2","2323","1783234","","","","","","","","","67817","","","","","","","","","","","","","","","","1432324","","","","",""
"1432325","1432324","species","Candidatus Aminicenans sakinawicola","1","131567","","","2","2323","1783234","","","","","","","","","67817","","","","","","","","","","","","","","","","1432324","","1432325","","",""
"1383028","1432325","species_","Candidatus Aminicenans sakinawicola JGI OTU-1","1","131567","","","2","2323","1783234","","","","","","","","","67817","","","","","","","","","","","","","","","","1432324","","1432325","1383028","",""
"910038","67817","phylum_","unclassified Aminicenantes","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","","","",""
"1047013","910038","species","Aminicenantes bacterium SCGC AAA252-A02","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1047013","","",""
"1047018","910038","species","Aminicenantes bacterium SCGC AAA252-F08","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1047018","","",""
"1047020","910038","species","Aminicenantes bacterium SCGC AAA252-G06","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1047020","","",""
"1047023","910038","species","Aminicenantes bacterium SCGC AAA252-J09","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1047023","","",""
"1047025","910038","species","Aminicenantes bacterium SCGC AAA252-J21","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1047025","","",""
"1047026","910038","species","Aminicenantes bacterium SCGC AAA252-K07","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1047026","","",""
"1047032","910038","species","Aminicenantes bacterium SCGC AAA252-O09","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1047032","","",""
"1047035","910038","species","Aminicenantes bacterium SCGC AAA252-O19","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1047035","","",""
"1047036","910038","species","Aminicenantes bacterium SCGC AAA252-P13","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1047036","","",""
"1047037","910038","species","Aminicenantes bacterium SCGC AAA252-P19","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1047037","","",""
"1047045","910038","species","Aminicenantes bacterium SCGC AAA255-O15","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1047045","","",""
"1797268","910038","species","Candidatus Aminicenantes bacterium RBG_13_59_9","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1797268","","",""
"1953193","910038","species","Candidatus Aminicenantes bacterium UBA2199","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1953193","","",""
"1953194","910038","species","Candidatus Aminicenantes bacterium UBA4085","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1953194","","",""
"1953198","910038","species","Candidatus Aminicenantes bacterium UBA647","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","1953198","","",""
"2052149","910038","species","Candidatus Aminicenantes bacterium","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","2052149","","",""
"910041","910038","species","Aminicenantes bacterium SCGC AAA252-G05","1","131567","","","2","2323","1783234","","","","","","","","","67817","910038","","","","","","","","","","","","","","","","","910041","","",""
"67818","1783234","phylum","Candidatus Atribacteria","1","131567","","","2","2323","1783234","","","","","","","","","67818","","","","","","","","","","","","","","","","","","","","",""
"1047049","67818","phylum_","unclassified Atribacteria","1","131567","","","2","2323","1783234","","","","","","","","","67818","1047049","","","","","","","","","","","","","","","","","","","",""
"1047052","1047049","species","Atribacteria bacterium SCGC AAA255-N14","1","131567","","","2","2323","1783234","","","","","","","","","67818","1047049","","","","","","","","","","","","","","","","","1047052","","",""
"1104595","1047049","species","Atribacteria bacterium SCGC AB-164-L03","1","131567","","","2","2323","1783234","","","","","","","","","67818","1047049","","","","","","","","","","","","","","","","","1104595","","",""
"1104597","1047049","species","Atribacteria bacterium SCGC AB-164-P05","1","131567","","","2","2323","1783234","","","","","","","","","67818","1047049","","","","","","","","","","","","","","","","","1104597","","",""
"913317","1047049","species","Atribacteria bacterium SCGC AAA252-M02","1","131567","","","2","2323","1783234","","","","","","","","","67818","1047049","","","","","","","","","","","","","","","","","913317","","",""
"111630","1783234","superkingdom___","candidate division KSB1","1","131567","","","2","2323","1783234","111630","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1046950","111630","superkingdom____","unclassified candidate division KSB1","1","131567","","","2","2323","1783234","111630","1046950","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1798559","1046950","species","candidate division KSB1 bacterium RBG_16_48_16","1","131567","","","2","2323","1783234","111630","1046950","","","","","","","","","","","","","","","","","","","","","","","","","1798559","","",""
"1156500","1783234","superkingdom___","candidate division TA06","1","131567","","","2","2323","1783234","1156500","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1817891","1783234","superkingdom___","unclassified Bacteria candidate phyla","1","131567","","","2","2323","1783234","1817891","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1953413","1817891","species","bacterium UBP10_UBA7539","1","131567","","","2","2323","1783234","1817891","","","","","","","","","","","","","","","","","","","","","","","","","","1953413","","",""
"49928","2323","superkingdom__","unclassified Bacteria (miscellaneous)","1","131567","","","2","2323","49928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1869227","49928","species","bacterium","1","131567","","","2","2323","49928","","","","","","","","","","","","","","","","","","","","","","","","","","","1869227","","",""
"2157","131567","superkingdom","Archaea","1","131567","","","2157","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28890","2157","phylum","Euryarchaeota","1","131567","","","2157","","","","","","","","","","","28890","","","","","","","","","","","","","","","","","","","","",""
"183968","28890","class","Thermococci","1","131567","","","2157","","","","","","","","","","","28890","","","","183968","","","","","","","","","","","","","","","","",""
"2258","183968","order","Thermococcales","1","131567","","","2157","","","","","","","","","","","28890","","","","183968","","","","2258","","","","","","","","","","","","",""
"2259","2258","family","Thermococcaceae","1","131567","","","2157","","","","","","","","","","","28890","","","","183968","","","","2258","","","","2259","","","","","","","","",""
"2260","2259","genus","Pyrococcus","1","131567","","","2157","","","","","","","","","","","28890","","","","183968","","","","2258","","","","2259","","","","2260","","","","",""
"2261","2260","species","Pyrococcus furiosus","1","131567","","","2157","","","","","","","","","","","28890","","","","183968","","","","2258","","","","2259","","","","2260","","2261","","",""
"2263","2259","genus","Thermococcus","1","131567","","","2157","","","","","","","","","","","28890","","","","183968","","","","2258","","","","2259","","","","2263","","","","",""
"2627626","2263","genus_","unclassified Thermococcus","1","131567","","","2157","","","","","","","","","","","28890","","","","183968","","","","2258","","","","2259","","","","2263","2627626","","","",""
"1591054","2627626","species","Thermococcus sp. EP1","1","131567","","","2157","","","","","","","","","","","28890","","","","183968","","","","2258","","","","2259","","","","2263","2627626","1591054","","",""
"183980","28890","class","Archaeoglobi","1","131567","","","2157","","","","","","","","","","","28890","","","","183980","","","","","","","","","","","","","","","","",""
"2231","183980","order","Archaeoglobales","1","131567","","","2157","","","","","","","","","","","28890","","","","183980","","","","2231","","","","","","","","","","","","",""
"2232","2231","family","Archaeoglobaceae","1","131567","","","2157","","","","","","","","","","","28890","","","","183980","","","","2231","","","","2232","","","","","","","","",""
"2233","2232","genus","Archaeoglobus","1","131567","","","2157","","","","","","","","","","","28890","","","","183980","","","","2231","","","","2232","","","","2233","","","","",""
"2643606","2233","genus_","unclassified Archaeoglobus","1","131567","","","2157","","","","","","","","","","","28890","","","","183980","","","","2231","","","","2232","","","","2233","2643606","","","",""
"1934984","2643606","species","Archaeoglobus sp. JdFR-27","1","131567","","","2157","","","","","","","","","","","28890","","","","183980","","","","2231","","","","2232","","","","2233","2643606","1934984","","",""
"1980645","28890","class","Theionarchaea","1","131567","","","2157","","","","","","","","","","","28890","","","","1980645","","","","","","","","","","","","","","","","",""
"1980646","1980645","class_","unclassified Theionarchaea","1","131567","","","2157","","","","","","","","","","","28890","","","","1980645","1980646","","","","","","","","","","","","","","","",""
"1803814","1980646","species","Theionarchaea archaeon DG-70-1","1","131567","","","2157","","","","","","","","","","","28890","","","","1980645","1980646","","","","","","","","","","","","","1803814","","",""
"2283796","28890","phylum_","Diaforarchaea group","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","","","","","","","","","","","","","","","","","",""
"183967","2283796","class","Thermoplasmata","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","","","","","","","","","","","","","",""
"1235850","183967","order","Methanomassiliicoccales","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","","","","","","","","","",""
"1577788","1235850","family","Methanomassiliicoccaceae","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","","","","","",""
"1080709","1577788","genus","Methanomassiliicoccus","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","","","","",""
